Plot_ID,Biomass,Area,Year,Frame,Per.Grass,Per.Forb,Per.Bare,Per.Litter,Per.Live,LitterMass,Biomass.per.area,Litter.per.area,Ecosystem,Water,Nitrogen,Treated_2015_2020
G04RXN,12.38,0.14,2021,4,15,30,55,0,NA,0,88.42857142857143,0,Grassland,Ambient,Nitrogen,1
G05LRN,5.86,0.14,2021,1,5,35,50,10,NA,7.51,41.857142857142854,53.64285714285714,Grassland,Reduced,Nitrogen,1
G05LRN,18.72,0.14,2021,2,5,25,70,0,NA,0,133.7142857142857,0,Grassland,Reduced,Nitrogen,1
G05LRN,15.33,0.14,2021,3,10,60,30,0,NA,0,109.49999999999999,0,Grassland,Reduced,Nitrogen,1
G05LRN,9.32,0.14,2021,4,10,30,60,0,NA,0,66.57142857142857,0,Grassland,Reduced,Nitrogen,1
G05RRX,4.61,0.14,2021,1,3,17,70,10,NA,2.3,32.92857142857143,16.428571428571427,Grassland,Reduced,Ambient,1
G05RRX,5.2,0.14,2021,2,1,9,90,0,NA,0,37.14285714285714,0,Grassland,Reduced,Ambient,1
G05RRX,2.51,0.14,2021,3,2,5,93,1,NA,0,17.928571428571427,0,Grassland,Reduced,Ambient,1
G05RRX,1.8,0.14,2021,4,1,8,86,5,NA,1.47,12.857142857142856,10.499999999999998,Grassland,Reduced,Ambient,1
G06LAN,67.22,0.14,2021,1,90,5,5,0,NA,0,480.1428571428571,0,Grassland,Added,Nitrogen,1
G06LAN,17.2,0.14,2021,2,15,35,50,0,NA,0,122.85714285714285,0,Grassland,Added,Nitrogen,1
G06LAN,6,0.14,2021,3,3,3,94,0,NA,0,42.857142857142854,0,Grassland,Added,Nitrogen,1
G06LAN,16.67,0.14,2021,4,5,25,70,0,NA,0,119.07142857142857,0,Grassland,Added,Nitrogen,1
G06RAX,8.29,0.14,2021,1,5,15,80,0,NA,0,59.2142857142857,0,Grassland,Added,Ambient,1
G06RAX,4.53,0.14,2021,2,30,30,40,0,NA,0,32.357142857142854,0,Grassland,Added,Ambient,1
G06RAX,10.23,0.14,2021,3,30,5,65,0,NA,0,73.07142857142857,0,Grassland,Added,Ambient,1
G06RAX,15.33,0.14,2021,4,60,10,30,0,NA,0,109.49999999999999,0,Grassland,Added,Ambient,1
G07LRX,1.22,0.14,2021,1,3,7,70,20,NA,1.36,8.714285714285714,9.714285714285714,Grassland,Reduced,Ambient,1
G07LRX,9.55,0.14,2021,2,10,20,40,30,NA,3.12,68.21428571428571,22.285714285714285,Grassland,Reduced,Ambient,1
G07LRX,5.6,0.14,2021,3,5,35,60,1,NA,0,39.99999999999999,0,Grassland,Reduced,Ambient,1
G07LRX,4.65,0.14,2021,4,2,30,60,8,NA,5.49,33.214285714285715,39.214285714285715,Grassland,Reduced,Ambient,1
G07RRN,14.03,0.14,2021,1,10,10,75,5,NA,17.64,100.2142857142857,125.99999999999999,Grassland,Reduced,Nitrogen,1
G07RRN,8.3,0.14,2021,2,5,25,60,10,NA,15.41,59.285714285714285,110.07142857142856,Grassland,Reduced,Nitrogen,1
G07RRN,15.89,0.14,2021,3,25,35,35,5,NA,1.98,113.5,14.14285714285714,Grassland,Reduced,Nitrogen,1
G07RRN,0.64,0.14,2021,4,2,3,80,15,NA,6.53,4.571428571428571,46.64285714285714,Grassland,Reduced,Nitrogen,1
G08LXX,10.82,0.14,2021,1,20,10,70,0,NA,0,77.28571428571428,0,Grassland,Ambient,Ambient,1
G08LXX,17.86,0.14,2021,2,30,10,60,0,NA,0,127.57142857142856,0,Grassland,Ambient,Ambient,1
G08LXX,23.28,0.14,2021,3,10,70,20,0,NA,0,166.28571428571428,0,Grassland,Ambient,Ambient,1
G08LXX,11.62,0.14,2021,4,50,10,40,0,NA,0,82.99999999999999,0,Grassland,Ambient,Ambient,1
G08RXN,49.3,0.14,2021,1,5,25,70,0,NA,0,352.1428571428571,0,Grassland,Ambient,Nitrogen,1
G08RXN,40.97,0.14,2021,2,10,80,10,0,NA,0,292.6428571428571,0,Grassland,Ambient,Nitrogen,1
G08RXN,32.2,0.14,2021,3,60,20,20,0,NA,0,230,0,Grassland,Ambient,Nitrogen,1
G08RXN,31.25,0.14,2021,4,40,30,30,0,NA,0,223.2142857142857,0,Grassland,Ambient,Nitrogen,1
G09LAX,24.93,0.14,2021,1,30,30,40,0,NA,0,178.07142857142856,0,Grassland,Added,Ambient,1
G09LAX,13.81,0.14,2021,2,30,40,30,0,NA,0,98.64285714285714,0,Grassland,Added,Ambient,1
G09LAX,19.18,0.14,2021,3,30,10,60,0,NA,0,136.99999999999997,0,Grassland,Added,Ambient,1
G09LAX,30.11,0.14,2021,4,60,20,20,0,NA,0,215.07142857142856,0,Grassland,Added,Ambient,1
G09RAN,28.45,0.14,2021,1,30,40,30,0,NA,0,203.2142857142857,0,Grassland,Added,Nitrogen,1
G09RAN,32.2,0.14,2021,2,20,65,10,5,NA,3.18,230,22.71428571428571,Grassland,Added,Nitrogen,1
G09RAN,33.81,0.14,2021,3,50,40,10,0,NA,0,241.5,0,Grassland,Added,Nitrogen,1
G09RAN,23.51,0.14,2021,4,15,20,65,0,NA,0,167.92857142857142,0,Grassland,Added,Nitrogen,1
G13LAX,6.91,0.14,2021,1,5,10,85,0,NA,0,49.357142857142854,0,Grassland,Added,Ambient,1
G13LAX,11.57,0.14,2021,2,10,10,80,0,NA,0,82.64285714285714,0,Grassland,Added,Ambient,1
G13LAX,16.01,0.14,2021,3,5,15,80,0,NA,0,114.35714285714286,0,Grassland,Added,Ambient,1
G13LAX,14.35,0.14,2021,4,40,10,50,0,NA,0,102.49999999999999,0,Grassland,Added,Ambient,1
G13RAN,35.49,0.14,2021,1,90,1,9,0,NA,0,253.5,0,Grassland,Added,Nitrogen,1
G13RAN,13.17,0.14,2021,2,35,10,55,0,NA,0,94.07142857142856,0,Grassland,Added,Nitrogen,1
G13RAN,12.36,0.14,2021,3,45,5,50,0,NA,0,88.28571428571428,0,Grassland,Added,Nitrogen,1
G13RAN,29.08,0.14,2021,4,60,10,30,0,NA,0,207.7142857142857,0,Grassland,Added,Nitrogen,1
G14LRN,0,0.14,2021,1,0,0,90,10,NA,20.33,0,145.2142857142857,Grassland,Reduced,Nitrogen,1
G14LRN,0.01,0.14,2021,2,3,0,90,7,NA,1.94,0.07142857142857142,13.857142857142856,Grassland,Reduced,Nitrogen,1
G14LRN,0.51,0.14,2021,3,4,0,95,1,NA,0,3.642857142857143,0,Grassland,Reduced,Nitrogen,1
G14LRN,4.61,0.14,2021,4,15,5,60,20,NA,2.94,32.92857142857143,20.999999999999996,Grassland,Reduced,Nitrogen,1
G14RRX,1.58,0.14,2021,1,8,12,60,20,NA,24.84,11.285714285714285,177.42857142857142,Grassland,Reduced,Ambient,1
G14RRX,3.7,0.14,2021,2,5,12,63,20,NA,20.35,26.428571428571427,145.35714285714286,Grassland,Reduced,Ambient,1
G14RRX,12.74,0.14,2021,3,10,35,20,35,NA,19.8,90.99999999999999,141.42857142857142,Grassland,Reduced,Ambient,1
G14RRX,0.57,0.14,2021,4,1,4,95,0,NA,0,4.07142857142857,0,Grassland,Reduced,Ambient,1
G19LXX,14.7,0.14,2021,1,25,15,60,0,NA,0,104.99999999999999,0,Grassland,Ambient,Ambient,1
G19LXX,29.2,0.14,2021,2,60,10,30,0,NA,0,208.57142857142856,0,Grassland,Ambient,Ambient,1
G19LXX,27.41,0.14,2021,3,70,10,20,0,NA,0,195.78571428571428,0,Grassland,Ambient,Ambient,1
G19LXX,9.29,0.14,2021,4,20,30,50,0,NA,0,66.35714285714285,0,Grassland,Ambient,Ambient,1
G19RXN,51.74,0.14,2021,1,75,15,10,0,NA,0,369.57142857142856,0,Grassland,Ambient,Nitrogen,1
G19RXN,54.68,0.14,2021,2,60,15,25,0,NA,0,390.57142857142856,0,Grassland,Ambient,Nitrogen,1
G19RXN,39.82,0.14,2021,3,65,30,5,0,NA,0,284.4285714285714,0,Grassland,Ambient,Nitrogen,1
G19RXN,19.81,0.14,2021,4,20,40,40,0,NA,0,141.49999999999997,0,Grassland,Ambient,Nitrogen,1
G20LRX,11.29,0.14,2021,1,30,20,50,0,NA,0,80.64285714285712,0,Grassland,Reduced,Ambient,1
G20LRX,7.27,0.14,2021,2,4,5,90,1,NA,0,51.92857142857142,0,Grassland,Reduced,Ambient,1
G20LRX,0.01,0.14,2021,3,5,4,90,1,NA,0,0.07142857142857142,0,Grassland,Reduced,Ambient,1
G20LRX,0.9,0.14,2021,4,5,15,10,70,NA,10.2,6.428571428571428,72.85714285714285,Grassland,Reduced,Ambient,1
G20RRN,16.7,0.14,2021,1,15,25,60,0,NA,0,119.28571428571426,0,Grassland,Reduced,Nitrogen,1
G20RRN,1.19,0.14,2021,2,15,5,80,0,NA,0,8.499999999999998,0,Grassland,Reduced,Nitrogen,1
G20RRN,0.01,0.14,2021,3,15,0,80,5,NA,12.03,0.07142857142857142,85.92857142857142,Grassland,Reduced,Nitrogen,1
G20RRN,2.76,0.14,2021,4,5,5,90,0,NA,0,19.71428571428571,0,Grassland,Reduced,Nitrogen,1
G22LXX,1.23,0.14,2021,1,1,0,90,9,NA,10.47,8.785714285714285,74.78571428571428,Grassland,Ambient,Ambient,1
G22LXX,8.21,0.14,2021,2,15,5,80,0,NA,0,58.642857142857146,0,Grassland,Ambient,Ambient,1
G22LXX,50.25,0.14,2021,3,80,10,10,0,NA,0,358.9285714285714,0,Grassland,Ambient,Ambient,1
G22LXX,32.81,0.14,2021,4,70,10,20,0,NA,0,234.35714285714286,0,Grassland,Ambient,Ambient,1
G22RXN,21.97,0.14,2021,1,60,40,0,0,NA,0,156.92857142857142,0,Grassland,Ambient,Nitrogen,1
G22RXN,45.25,0.14,2021,2,75,25,0,0,NA,0,323.21428571428567,0,Grassland,Ambient,Nitrogen,1
G22RXN,16.26,0.14,2021,3,40,35,25,0,NA,0,116.14285714285714,0,Grassland,Ambient,Nitrogen,1
G22RXN,36.55,0.14,2021,4,60,25,15,0,NA,0,261.0714285714285,0,Grassland,Ambient,Nitrogen,1
G23LAX,31.46,0.14,2021,1,5,15,80,0,NA,0,224.7142857142857,0,Grassland,Added,Ambient,1
G23LAX,15.92,0.14,2021,2,15,5,80,0,NA,0,113.71428571428571,0,Grassland,Added,Ambient,1
G23LAX,14.16,0.14,2021,3,15,15,70,0,NA,0,101.14285714285714,0,Grassland,Added,Ambient,1
G23LAX,36.5,0.14,2021,4,10,40,50,0,NA,0,260.71428571428567,0,Grassland,Added,Ambient,1
G23RAN,28.27,0.14,2021,1,30,30,40,0,NA,0,201.92857142857142,0,Grassland,Added,Nitrogen,1
G23RAN,27.86,0.14,2021,2,20,10,70,0,NA,0,198.99999999999997,0,Grassland,Added,Nitrogen,1
G23RAN,14.25,0.14,2021,3,10,15,75,0,NA,0,101.78571428571428,0,Grassland,Added,Nitrogen,1
G23RAN,39.8,0.14,2021,4,45,15,40,0,NA,0,284.2857142857142,0,Grassland,Added,Nitrogen,1
S25LRX,18.05,0.07,2009,4,60,15,10,15,0,15.14,257.85714285714283,216.28571428571428,CSS,Reduced,Ambient,1
S25LRX,15.16,0.07,2009,2,80,0,5,15,0,15.41,216.57142857142856,220.1428571428571,CSS,Reduced,Ambient,1
S25RRN,17,0.07,2009,3,80,0,10,10,0,15.83,242.85714285714283,226.1428571428571,CSS,Reduced,Nitrogen,1
S25RRN,12.28,0.07,2009,1,30,40,20,10,0,15.69,175.42857142857142,224.1428571428571,CSS,Reduced,Nitrogen,1
S26LAX,90.49,0.07,2009,4,20,80,0,0,0,26.6,1292.7142857142856,380,CSS,Added,Ambient,1
S26LAX,32.94,0.07,2009,2,60,40,0,0,0,14.35,470.5714285714285,204.99999999999997,CSS,Added,Ambient,1
S26RAN,91.58,0.07,2009,3,5,90,0,5,0,14.79,1308.2857142857142,211.28571428571425,CSS,Added,Nitrogen,1
S26RAN,23.32,0.07,2009,1,0,80,15,5,0,15.34,333.1428571428571,219.1428571428571,CSS,Added,Nitrogen,1
S27LXN,41.49,0.07,2009,4,40,60,0,0,0,22.13,592.7142857142857,316.1428571428571,CSS,Ambient,Nitrogen,1
S27LXN,60.32,0.07,2009,2,40,60,0,0,0,21.84,861.7142857142857,311.99999999999994,CSS,Ambient,Nitrogen,1
S27RXX,26.18,0.07,2009,3,30,40,15,15,0,12.16,373.99999999999994,173.7142857142857,CSS,Ambient,Ambient,1
S27RXX,46.23,0.07,2009,1,50,45,0,5,0,14.59,660.4285714285713,208.42857142857142,CSS,Ambient,Ambient,1
S28LRN,45.04,0.07,2009,4,95,2,0,3,0,9.09,643.4285714285713,129.85714285714283,CSS,Reduced,Nitrogen,0
S28LRN,21.6,0.07,2009,2,25,70,0,5,0,33.53,308.57142857142856,478.99999999999994,CSS,Reduced,Nitrogen,0
S28RRX,34.54,0.07,2009,3,80,20,0,0,0,22.68,493.4285714285714,323.99999999999994,CSS,Reduced,Ambient,0
S28RRX,19.18,0.07,2009,1,80,20,0,0,0,18.1,273.99999999999994,258.57142857142856,CSS,Reduced,Ambient,0
S29LXN,42.67,0.07,2009,4,0,80,10,10,0,29.48,609.5714285714286,421.1428571428571,CSS,Ambient,Nitrogen,0
S29LXN,76.52,0.07,2009,2,30,70,0,0,0,20.03,1093.1428571428569,286.1428571428571,CSS,Ambient,Nitrogen,0
S29RXX,31.54,0.07,2009,3,40,60,0,0,0,10.93,450.5714285714285,156.1428571428571,CSS,Ambient,Ambient,0
S29RXX,30.28,0.07,2009,1,40,30,15,15,0,15.52,432.57142857142856,221.7142857142857,CSS,Ambient,Ambient,0
S30LAX,48.93,0.07,2009,4,40,40,10,10,0,10.08,698.9999999999999,144,CSS,Added,Ambient,0
S30LAX,56.32,0.07,2009,2,65,35,0,0,0,8.06,804.5714285714286,115.14285714285714,CSS,Added,Ambient,0
S30RAN,77.4,0.07,2009,3,70,30,0,0,0,9.98,1105.7142857142858,142.57142857142856,CSS,Added,Nitrogen,0
S30RAN,56.8,0.07,2009,1,50,50,0,0,0,15.88,811.4285714285713,226.85714285714283,CSS,Added,Nitrogen,0
S31LAN,68.55,0.07,2009,4,45,50,0,5,0,23.96,979.2857142857141,342.2857142857143,CSS,Added,Nitrogen,0
S31LAN,56.87,0.07,2009,2,25,70,0,5,0,25,812.4285714285713,357.1428571428571,CSS,Added,Nitrogen,0
S31RAX,36.74,0.07,2009,3,10,90,0,0,0,11.15,524.8571428571429,159.28571428571428,CSS,Added,Ambient,0
S31RAX,43.03,0.07,2009,1,80,20,0,0,0,20.65,614.7142857142857,294.99999999999994,CSS,Added,Ambient,0
S32LXN,44.07,0.07,2009,4,45,50,0,5,0,20.95,629.5714285714286,299.2857142857142,CSS,Ambient,Nitrogen,1
S32LXN,44.31,0.07,2009,2,60,35,0,5,0,16.49,633,235.57142857142853,CSS,Ambient,Nitrogen,1
S32RXX,40.13,0.07,2009,3,70,30,0,0,0,19.68,573.2857142857142,281.1428571428571,CSS,Ambient,Ambient,1
S32RXX,54.8,0.07,2009,1,60,40,0,0,0,17.49,782.8571428571428,249.8571428571428,CSS,Ambient,Ambient,1
S33LRX,22.03,0.07,2009,4,30,50,15,5,0,12.18,314.7142857142857,173.99999999999997,CSS,Reduced,Ambient,0
S33LRX,22.11,0.07,2009,2,40,40,5,15,0,14.09,315.85714285714283,201.28571428571428,CSS,Reduced,Ambient,0
S33RRN,15.86,0.07,2009,3,70,30,0,0,0,25.23,226.57142857142856,360.4285714285714,CSS,Reduced,Nitrogen,0
S33RRN,18.5,0.07,2009,1,50,50,0,0,0,33.32,264.2857142857143,475.99999999999994,CSS,Reduced,Nitrogen,0
S34LXN,60.23,0.07,2009,4,60,40,0,0,0,9.33,860.4285714285713,133.28571428571428,CSS,Ambient,Nitrogen,0
S34LXN,40.66,0.07,2009,2,30,70,0,0,0,11.37,580.8571428571428,162.4285714285714,CSS,Ambient,Nitrogen,0
S34RXX,24.9,0.07,2009,3,70,20,0,10,0,30.56,355.71428571428567,436.5714285714285,CSS,Ambient,Ambient,0
S34RXX,40.26,0.07,2009,1,0,80,10,10,0,15.02,575.1428571428571,214.57142857142856,CSS,Ambient,Ambient,0
S35LRX,29.25,0.07,2009,4,80,20,0,0,0,9.88,417.85714285714283,141.14285714285714,CSS,Reduced,Ambient,1
S35LRX,20.51,0.07,2009,2,70,30,0,0,0,14.63,293,209,CSS,Reduced,Ambient,1
S35RRN,23.53,0.07,2009,3,90,0,0,10,0,37.75,336.1428571428571,539.2857142857142,CSS,Reduced,Nitrogen,1
S35RRN,29.68,0.07,2009,1,95,0,0,5,0,15.23,423.99999999999994,217.57142857142856,CSS,Reduced,Nitrogen,1
S36LAX,26.47,0.07,2009,4,17,80,1,2,0,13.66,378.1428571428571,195.14285714285714,CSS,Added,Ambient,1
S36LAX,46.26,0.07,2009,2,80,20,0,1,0,18.86,660.8571428571428,269.4285714285714,CSS,Added,Ambient,1
S36RAN,69.15,0.07,2009,3,70,30,0,0,0,79.99,987.8571428571429,1142.7142857142856,CSS,Added,Nitrogen,1
S36RAN,62.78,0.07,2009,1,50,50,0,0,0,18.72,896.8571428571428,267.4285714285714,CSS,Added,Nitrogen,1
S37LRN,25.01,0.07,2009,4,80,20,0,0,0,8.13,357.2857142857143,116.14285714285714,CSS,Reduced,Nitrogen,0
S37LRN,43.78,0.07,2009,2,90,10,0,0,0,11.55,625.4285714285713,165,CSS,Reduced,Nitrogen,0
S37RRX,14.3,0.07,2009,3,5,15,75,5,0,8.1,204.28571428571428,115.7142857142857,CSS,Reduced,Ambient,0
S37RRX,23.2,0.07,2009,1,80,2,10,8,0,11.49,331.4285714285714,164.14285714285714,CSS,Reduced,Ambient,0
S38LAX,44.03,0.07,2009,4,20,60,10,10,0,7.74,629,110.57142857142857,CSS,Added,Ambient,0
S38LAX,21.12,0.07,2009,2,40,15,0,35,0,8.47,301.7142857142857,121,CSS,Added,Ambient,0
S38RAN,75.33,0.07,2009,3,80,20,0,0,0,7.74,1076.142857142857,110.57142857142857,CSS,Added,Nitrogen,0
S38RAN,60.38,0.07,2009,1,50,50,0,0,0,7.63,862.5714285714286,108.99999999999999,CSS,Added,Nitrogen,0
S39LXN,37.81,0.07,2009,4,40,30,5,15,0,8.22,540.1428571428571,117.42857142857143,CSS,Ambient,Nitrogen,0
S39LXN,32,0.07,2009,2,40,0,40,20,0,9.91,457.1428571428571,141.57142857142856,CSS,Ambient,Nitrogen,0
S39RXX,39.8,0.07,2009,3,70,25,5,0,0,7.93,568.5714285714284,113.28571428571428,CSS,Ambient,Ambient,0
S39RXX,42.23,0.07,2009,1,60,30,5,5,0,18.08,603.2857142857142,258.2857142857142,CSS,Ambient,Ambient,0
S40LAX,36.59,0.07,2009,4,20,25,30,5,0,9.94,522.7142857142857,141.99999999999997,CSS,Added,Ambient,1
S40LAX,17.28,0.07,2009,2,10,30,50,10,0,14.28,246.85714285714286,203.99999999999997,CSS,Added,Ambient,1
S40RAN,47.95,0.07,2009,3,0,90,10,0,0,7.6,685,108.57142857142856,CSS,Added,Nitrogen,1
S40RAN,55.08,0.07,2009,1,5,90,2,3,0,7.47,786.8571428571428,106.7142857142857,CSS,Added,Nitrogen,1
S41LAN,41.45,0.07,2009,4,50,30,0,20,0,14.2,592.1428571428571,202.85714285714283,CSS,Added,Nitrogen,0
S41LAN,45.89,0.07,2009,2,50,30,5,15,0,8.96,655.5714285714286,128,CSS,Added,Nitrogen,0
S41RAX,28.67,0.07,2009,3,30,20,50,0,0,8.01,409.57142857142856,114.42857142857142,CSS,Added,Ambient,0
S41RAX,53.91,0.07,2009,1,30,50,15,5,0,9.5,770.142857142857,135.7142857142857,CSS,Added,Ambient,0
S42LXX,29.95,0.07,2009,4,20,50,20,10,0,18.47,427.85714285714283,263.85714285714283,CSS,Ambient,Ambient,0
S42LXX,24.78,0.07,2009,2,30,40,20,10,0,7.94,354,113.42857142857142,CSS,Ambient,Ambient,0
S42RXN,41.03,0.07,2009,3,40,40,5,15,0,25.23,586.1428571428571,360.4285714285714,CSS,Ambient,Nitrogen,0
S42RXN,27.26,0.07,2009,1,30,40,20,10,0,32.28,389.4285714285714,461.1428571428571,CSS,Ambient,Nitrogen,0
S43LRX,16.1,0.07,2009,4,5,15,70,10,0,11.39,230,162.7142857142857,CSS,Reduced,Ambient,0
S43LRX,15.03,0.07,2009,2,20,20,40,20,0,9.56,214.7142857142857,136.57142857142856,CSS,Reduced,Ambient,0
S43RRN,21.21,0.07,2009,3,20,20,50,10,0,9,303,128.57142857142856,CSS,Reduced,Nitrogen,0
S43RRN,14.64,0.07,2009,1,10,20,50,20,0,16.29,209.14285714285714,232.7142857142857,CSS,Reduced,Nitrogen,0
S44LAN,42.22,0.07,2009,4,45,50,0,5,0,13.07,603.1428571428571,186.7142857142857,CSS,Added,Nitrogen,1
S44LAN,57.85,0.07,2009,2,35,60,0,5,0,8.34,826.4285714285713,119.14285714285712,CSS,Added,Nitrogen,1
S44RAX,47.55,0.07,2009,3,20,60,5,15,0,11.8,679.2857142857142,168.57142857142856,CSS,Added,Ambient,1
S44RAX,27.59,0.07,2009,1,30,50,15,5,0,9.51,394.1428571428571,135.85714285714283,CSS,Added,Ambient,1
S45LRX,29.6,0.07,2009,4,40,15,20,25,0,9.6,422.85714285714283,137.14285714285714,CSS,Reduced,Ambient,1
S45LRX,25.77,0.07,2009,2,20,20,30,30,0,22.19,368.1428571428571,317,CSS,Reduced,Ambient,1
S45RRN,23.43,0.07,2009,3,15,70,10,5,0,10.16,334.71428571428567,145.14285714285714,CSS,Reduced,Nitrogen,1
S45RRN,23.32,0.07,2009,1,20,60,15,5,0,11.34,333.1428571428571,161.99999999999997,CSS,Reduced,Nitrogen,1
S46LXN,47.24,0.07,2009,4,65,30,0,5,0,16.8,674.8571428571428,240,CSS,Ambient,Nitrogen,1
S46LXN,47,0.07,2009,2,50,30,0,5,0,10.56,671.4285714285713,150.85714285714286,CSS,Ambient,Nitrogen,1
S46RXX,44.3,0.07,2009,3,80,15,0,5,0,7.76,632.8571428571428,110.85714285714285,CSS,Ambient,Ambient,1
S46RXX,43.24,0.07,2009,1,20,70,5,5,0,9.81,617.7142857142857,140.14285714285714,CSS,Ambient,Ambient,1
S47LRN,14.52,0.07,2009,4,0,30,40,10,0,10.15,207.42857142857142,145,CSS,Reduced,Nitrogen,1
S47LRN,17.33,0.07,2009,2,30,40,25,5,0,14.13,247.57142857142853,201.85714285714286,CSS,Reduced,Nitrogen,1
S47RRX,15.63,0.07,2009,3,10,30,60,0,0,7.36,223.28571428571428,105.14285714285714,CSS,Reduced,Ambient,1
S47RRX,41.39,0.07,2009,1,20,50,20,10,0,10.68,591.2857142857142,152.57142857142856,CSS,Reduced,Ambient,1
S48LXX,27.92,0.07,2009,4,30,30,30,10,0,7.86,398.85714285714283,112.28571428571428,CSS,Ambient,Ambient,1
S48LXX,56.65,0.07,2009,2,30,25,40,5,0,12.11,809.2857142857142,172.99999999999997,CSS,Ambient,Ambient,1
S48RXN,42.48,0.07,2009,3,40,35,15,10,0,7.54,606.8571428571428,107.71428571428571,CSS,Ambient,Nitrogen,1
S48RXN,38.02,0.07,2009,1,60,35,4,1,0,15.27,543.1428571428571,218.1428571428571,CSS,Ambient,Nitrogen,1
S25LRX,78.43,0.07,2010,1,70,10,10,10,90,3.98,1120.4285714285713,56.857142857142854,CSS,Reduced,Ambient,1
S25LRX,23.34,0.07,2010,2,35,15,25,10,65,2.25,333.4285714285714,32.14285714285714,CSS,Reduced,Ambient,1
S25LRX,46.48,0.07,2010,3,55,0,5,10,85,39.33,663.9999999999999,561.8571428571428,CSS,Reduced,Ambient,1
S25LRX,28.1,0.07,2010,4,50,0,15,5,80,4.52,401.4285714285714,64.57142857142856,CSS,Reduced,Ambient,1
S25RRN,53.09,0.07,2010,1,80,0,0,20,80,47.56,758.4285714285714,679.4285714285714,CSS,Reduced,Nitrogen,1
S25RRN,0,0.07,2010,2,0,0,70,10,20,27.11,0,387.2857142857142,CSS,Reduced,Nitrogen,1
S25RRN,40.18,0.07,2010,3,80,0,10,10,80,12.45,573.9999999999999,177.85714285714283,CSS,Reduced,Nitrogen,1
S25RRN,104.28,0.07,2010,4,80,0,10,10,80,2.22,1489.7142857142856,31.714285714285715,CSS,Reduced,Nitrogen,1
S26LAX,29.94,0.07,2010,1,60,5,5,10,85,9.88,427.71428571428567,141.14285714285714,CSS,Added,Ambient,1
S26LAX,52.16,0.07,2010,2,50,10,10,10,80,52.07,745.142857142857,743.8571428571428,CSS,Added,Ambient,1
S26LAX,23.26,0.07,2010,3,55,5,30,10,60,2.52,332.2857142857143,36,CSS,Added,Ambient,1
S26LAX,15.54,0.07,2010,4,20,5,10,5,95,5.78,221.99999999999997,82.57142857142857,CSS,Added,Ambient,1
S26RAN,87.09,0.07,2010,1,85,0,0,15,85,24.8,1244.142857142857,354.2857142857143,CSS,Added,Nitrogen,1
S26RAN,89.09,0.07,2010,2,30,0,0,0,100,58.88,1272.7142857142856,841.1428571428571,CSS,Added,Nitrogen,1
S26RAN,8.68,0.07,2010,3,20,0,0,0,100,1.65,123.99999999999999,23.57142857142857,CSS,Added,Nitrogen,1
S26RAN,84.53,0.07,2010,4,45,0,0,5,95,8.48,1207.5714285714284,121.14285714285714,CSS,Added,Nitrogen,1
S27LXN,19.08,0.07,2010,1,20,0,0,5,95,3.03,272.5714285714285,43.28571428571428,CSS,Ambient,Nitrogen,1
S27LXN,61.65,0.07,2010,2,50,0,10,20,70,53.78,880.7142857142857,768.2857142857142,CSS,Ambient,Nitrogen,1
S27LXN,109.51,0.07,2010,3,85,0,0,15,85,54.49,1564.4285714285713,778.4285714285713,CSS,Ambient,Nitrogen,1
S27LXN,125.48,0.07,2010,4,90,0,0,10,90,17.88,1792.5714285714284,255.4285714285714,CSS,Ambient,Nitrogen,1
S27RXX,2.09,0.07,2010,1,5,0,0,15,85,31.57,29.85714285714285,450.99999999999994,CSS,Ambient,Ambient,1
S27RXX,55.02,0.07,2010,2,50,15,20,15,65,16.96,786,242.28571428571428,CSS,Ambient,Ambient,1
S27RXX,32.81,0.07,2010,3,25,0,0,5,95,15.6,468.7142857142857,222.85714285714283,CSS,Ambient,Ambient,1
S27RXX,121.52,0.07,2010,4,45,5,0,5,95,24.93,1735.9999999999998,356.1428571428571,CSS,Ambient,Ambient,1
S28LRN,23.28,0.07,2010,1,40,0,20,10,70,3.43,332.57142857142856,49,CSS,Reduced,Nitrogen,0
S28LRN,18.78,0.07,2010,2,40,0,45,5,50,0.29,268.2857142857143,4.142857142857142,CSS,Reduced,Nitrogen,0
S28LRN,74.44,0.07,2010,3,60,10,15,15,70,39.68,1063.4285714285713,566.8571428571428,CSS,Reduced,Nitrogen,0
S28LRN,116.51,0.07,2010,4,80,10,0,10,90,36.33,1664.4285714285713,518.9999999999999,CSS,Reduced,Nitrogen,0
S28RRX,60.91,0.07,2010,1,85,0,10,5,85,17.66,870.142857142857,252.28571428571428,CSS,Reduced,Ambient,0
S28RRX,46.32,0.07,2010,2,50,1,37,10,53,45.36,661.7142857142857,647.9999999999999,CSS,Reduced,Ambient,0
S28RRX,63.6,0.07,2010,3,80,0,10,5,85,17.19,908.5714285714286,245.57142857142856,CSS,Reduced,Ambient,0
S28RRX,74.54,0.07,2010,4,70,20,5,5,90,7.28,1064.857142857143,104,CSS,Reduced,Ambient,0
S29LXN,78.28,0.07,2010,1,60,0,20,20,60,27.05,1118.2857142857142,386.4285714285714,CSS,Ambient,Nitrogen,0
S29LXN,51.16,0.07,2010,2,70,5,0,5,95,4.26,730.8571428571428,60.85714285714285,CSS,Ambient,Nitrogen,0
S29LXN,157.86,0.07,2010,3,80,0,10,10,80,0.79,2255.1428571428573,11.285714285714285,CSS,Ambient,Nitrogen,0
